Sinuosity_Index,Dist_to_Intersection_m,No_of_Lanes,Speed_Limit_kmh,Has_Zebra_Crossing,Has_Streetlight_Infrastructure,Elevation_Gradient_Pct,Road_Type_secondary,Road_Type_tertiary,Road_Type_trunk,Baseline_Traffic_Volume_Moderate,Topography_Mild Grade,Topography_Steep,Is_Hotspot_Actual,Predicted_Hotspot,Data_Type
1.0007,130.13,2,60,1,1,0.5,False,False,False,False,False,False,0,0,Real
1.0002,1120.01,2,50,0,0,0.45,False,True,False,True,False,False,0,0,Real
1.0175,288.4,2,50,0,0,0.5,True,False,False,True,False,False,0,0,Real
1.0,937.65,2,60,0,1,0.75,False,False,True,False,False,False,1,1,Real
1.0097,290.63,2,50,0,1,0.6,True,False,False,True,False,False,0,0,Real
1.0,1313.98,2,60,1,1,0.45,False,False,True,False,False,False,0,0,Real
1.0,420.0,2,60,0,1,3.17,False,False,False,False,True,False,0,0,Real
1.0124,359.6,2,50,0,1,0.4,True,False,False,True,False,False,0,0,Real
1.001,191.86,2,60,0,1,0.3,False,False,False,False,False,False,0,0,Real
1.0,542.26,2,50,0,0,3.91,True,False,False,True,True,False,0,0,Real
1.0001,868.68,2,60,0,1,0.1,False,False,True,False,False,False,1,1,Real
1.0164,3544.65,2,50,0,0,0.15,False,True,False,True,False,False,0,0,Real
1.0018,591.31,2,50,0,1,0.1,True,False,False,True,False,False,0,0,Real
1.0964,607.02,2,50,0,1,0.1,True,False,False,True,False,False,0,0,Real
871300.0,47.81,2,60,0,1,0.34,False,False,True,False,False,False,0,0,Real
1.0325,230.51,2,50,0,1,0.15,True,False,False,True,False,False,0,0,Real
1.0005,626.43,2,70,1,1,0.65,False,False,True,False,False,False,0,0,Real
1.0003,291.1,2,60,0,1,0.55,False,False,False,False,False,False,1,0,Real
1.0006,6001.45,2,70,0,1,0.5,False,False,True,False,False,False,0,0,Real
1.0003,378.48,2,60,0,1,0.75,False,False,True,False,False,False,0,0,Real
1.0,7048.66,2,70,1,0,0.7,False,False,True,False,False,False,0,0,Real
1.0,6859.53,2,60,1,1,0.7,False,False,True,False,False,False,0,0,Real
1.003,412.35,2,40,0,0,5.59,False,True,False,True,True,False,0,0,Real
1.0,143.21,2,70,0,0,1.22,False,False,False,False,False,False,0,0,Real
1.0,985.77,2,40,0,1,0.5,False,True,False,True,False,False,0,0,Real
1.0747,495.83,2,60,1,1,0.5,False,False,True,False,False,False,0,0,Real
1.0002,6567.93,2,70,1,1,0.65,False,False,True,False,False,False,0,0,Real
1.0003,546.36,2,50,0,1,0.1,True,False,False,True,False,False,0,0,Real
1.0019,116.41,2,60,0,1,0.1,False,False,False,False,False,False,0,0,Real
1.1575,659.89,2,50,0,1,0.15,True,False,False,True,False,False,0,0,Real
880900.0,442.95,2,60,0,1,0.91,False,False,True,False,False,False,0,0,Real
1.0283,1490.54,2,50,1,0,0.6,True,False,False,True,False,False,0,0,Real
1.0008,43.57,2,60,0,1,1.03,False,False,False,False,False,False,0,0,Real
1.0,8229.91,2,70,1,1,0.4,False,False,True,False,False,False,0,0,Real
1.0002,41.19,2,70,1,0,2.92,False,False,True,False,False,False,0,0,Real
1.0004,163.97,2,40,0,0,0.2,False,True,False,True,False,False,0,0,Real
1.0228,758.67,2,50,0,1,0.0,True,False,False,True,False,False,0,0,Real
1.0276,3358.4,2,60,0,1,0.25,False,False,True,False,False,False,0,0,Real
1.0,7325.02,2,70,0,0,0.3,False,False,True,False,False,False,0,0,Real
1.0065,1208.01,2,50,0,1,0.15,True,False,False,True,False,False,0,0,Real
1.0009,40.27,2,50,0,1,0.87,True,False,False,True,False,False,0,0,Real
1.0006,441.12,2,50,0,1,4.75,True,False,False,True,True,False,0,0,Real
1.0053,299.22,2,60,0,1,0.05,False,False,True,False,False,False,0,0,Real
1.0445,97.44,2,60,0,1,0.4,False,False,True,False,False,False,0,0,Real
1.0,207.08,2,70,1,1,9.11,False,False,False,False,False,True,0,0,Real
1.0712,817.2,2,50,0,1,0.2,True,False,False,True,False,False,0,0,Real
1.2035,251.01,2,50,0,1,0.45,True,False,False,True,False,False,0,0,Real
1.0031,659.86,2,40,0,0,0.3,False,True,False,True,False,False,0,0,Real
1.0,273.29,2,40,1,1,0.95,False,True,False,True,False,False,0,0,Real
1.0804,117.34,2,50,0,0,0.17,True,False,False,True,False,False,0,0,Real
1.0003,770.69,2,70,0,1,0.45,False,False,True,False,False,False,0,0,Real
1.02,2736.32,2,50,0,0,0.05,False,True,False,True,False,False,1,1,Real
1.0689,5028.06,2,70,0,1,0.65,False,False,True,False,False,False,0,0,Real
1.0106,38.65,2,70,0,1,0.64,False,False,True,False,False,False,1,1,Real
1.1353,509.28,2,50,0,0,0.35,False,True,False,True,False,False,0,0,Real
1.0013,637.75,2,60,0,1,0.1,False,False,False,False,False,False,1,1,Real
1.0001,157.8,2,70,1,0,0.55,False,False,False,False,False,False,0,0,Real
1.0,530.0,2,50,0,1,13.75,True,False,False,True,False,True,0,0,Real
1.0196,5027.26,2,40,0,1,0.2,False,True,False,True,False,False,0,0,Real
1.0006,548.15,2,50,1,1,0.75,True,False,False,True,False,False,0,0,Real
1.0,4190.93,2,60,0,1,0.6,False,False,True,False,False,False,0,0,Real
1.0,4313.58,2,70,1,1,0.7,False,False,True,False,False,False,0,0,Real
1.0083,1757.68,2,50,0,1,0.35,True,False,False,True,False,False,0,0,Real
1.0,581.19,2,40,0,0,0.55,False,True,False,True,False,False,0,0,Real
1.1497,93.3,2,50,0,1,0.7,True,False,False,True,False,False,0,0,Real
1.0043,680.53,2,40,0,0,0.5,False,True,False,True,False,False,0,0,Real
1.0028,1149.8,2,60,0,1,0.35,False,False,True,False,False,False,0,0,Real
1.0109,677.99,2,60,0,1,0.25,False,False,True,False,False,False,0,0,Real
1.0007,99.98,2,40,0,1,0.45,False,True,False,True,False,False,0,0,Real
1.0007,3332.31,2,50,0,0,0.15,False,True,False,True,False,False,0,0,Real
1.003,433.0,2,50,0,1,0.0,True,False,False,True,False,False,0,0,Real
1.0048,381.93,2,50,0,1,0.25,True,False,False,True,False,False,0,0,Real
1.0028,297.34,2,60,0,0,0.4,True,False,False,True,False,False,0,0,Real
1.0008,613.55,2,60,0,1,0.97,False,False,True,False,False,False,0,0,Real
1.0015,146.88,2,70,1,0,0.55,False,False,True,False,False,False,1,1,Real
1.0058,65.15,2,50,0,1,1.0,True,False,False,True,False,False,0,0,Real
1.0,434.0,2,60,0,1,0.1,False,False,False,False,False,False,0,0,Real
1.0001,2762.34,2,60,1,1,0.45,False,False,True,False,False,False,0,0,Real
1.0005,3162.31,2,60,0,1,0.65,False,False,True,False,False,False,0,0,Real
1.0001,51.93,2,70,0,1,0.58,False,False,False,False,False,False,0,0,Real
1.0,544.14,2,60,0,1,0.25,False,False,True,False,False,False,0,0,Real
1.0,6083.77,2,70,0,0,0.25,False,False,True,False,False,False,1,1,Real
1.0,584.43,2,60,0,1,0.25,False,False,True,False,False,False,1,1,Real
1.0006,705.38,2,50,0,0,0.6,False,True,False,True,False,False,0,0,Real
1.0172,1039.82,2,70,1,0,0.5,False,False,False,False,False,False,0,0,Real
1.0006,179.35,2,60,1,1,0.4,False,False,False,False,False,False,0,0,Real
1.0032,7574.41,2,70,0,0,0.2,False,False,True,False,False,False,0,0,Real
1.0,777.12,2,60,1,1,0.4,False,False,True,False,False,False,0,0,Real
1.0003,187.12,2,60,0,1,0.55,False,False,False,False,False,False,0,0,Real
927000.0,31.66,2,70,1,1,1.4,False,False,True,False,False,False,0,0,Real
1.0012,36.45,2,70,1,0,1.92,False,False,False,False,False,False,0,0,Real
1.0,97.57,2,50,0,0,0.56,False,True,False,True,False,False,0,0,Real
1.0193,1473.1,2,60,0,1,0.6,False,False,True,False,False,False,0,0,Real
1.0001,223.04,2,60,0,1,0.1,False,False,True,False,False,False,0,0,Real
1.0,744.13,2,70,0,1,0.1,False,False,True,False,False,False,0,0,Real
1.0011,1092.58,2,50,0,0,0.05,False,True,False,True,False,False,1,1,Real
1.0005,3312.82,2,40,0,0,0.2,False,True,False,True,False,False,0,0,Real
1.0,2962.33,2,60,0,1,0.35,False,False,True,False,False,False,0,0,Real
1.0204,1046.74,2,50,0,0,0.1,True,False,False,True,False,False,1,1,Real
1.0009,578.35,2,60,0,1,0.5,False,False,True,False,False,False,1,1,Real
1.0018,1019.72,2,60,0,1,0.0,False,False,True,False,False,False,0,0,Real
1.0002,89.26,2,70,1,1,0.84,False,False,True,False,False,False,0,0,Real
1.0009,745.03,2,40,0,1,1.22,False,True,False,True,False,False,0,0,Real
1.0033,65.34,2,60,0,1,0.53,False,False,True,False,False,False,0,0,Real
1.0297,434.24,2,50,0,0,0.55,True,False,False,True,False,False,0,0,Real
1.0006,327.12,2,50,0,1,0.65,True,False,False,True,False,False,0,0,Real
1.0002,62.14,2,60,0,1,0.72,False,False,False,False,False,False,0,0,Real
1.0039,1057.8,2,60,0,1,0.35,False,False,True,False,False,False,0,0,Real
1.0072,1355.44,2,50,1,0,0.7,False,True,False,True,False,False,0,0,Real
1.0,300.01,2,60,0,1,0.3,False,False,True,False,False,False,0,0,Real
1.1435,448.46,2,50,0,1,0.42,True,False,False,True,False,False,0,0,Real
1.0,1843.47,2,70,0,1,0.35,False,False,True,False,False,False,0,0,Real
1.0002,634.73,2,60,0,1,0.86,False,False,True,False,False,False,0,0,Real
1.0009,3295.79,2,70,0,1,0.52,False,False,True,False,False,False,0,0,Real
1.0,2162.37,2,60,0,1,0.15,False,False,True,False,False,False,0,0,Real
1.0004,497.54,2,50,0,1,0.75,True,False,False,True,False,False,0,0,Real
1.0028,168.16,2,50,0,1,0.15,True,False,False,True,False,False,0,0,Real
1.0002,2442.55,2,60,0,1,0.75,False,False,True,False,False,False,0,0,Real
1.0002,4866.28,2,60,0,1,0.7,False,False,True,False,False,False,0,0,Real
1.0005,905.92,2,60,0,1,0.1,False,False,True,False,False,False,1,1,Real
1.0155,2641.78,2,60,0,1,0.5,False,False,True,False,False,False,1,1,Real
1.0009,161.49,2,60,0,1,0.55,False,False,True,False,False,False,0,0,Real
1.0005,2829.1,2,60,1,1,0.55,False,False,True,False,False,False,1,1,Real
1.0117,99.26,2,60,0,1,0.35,False,False,True,False,False,False,0,0,Real
1.0083,98.25,2,50,0,0,0.6,True,False,False,True,False,False,1,1,Real
1.0,1762.37,2,60,0,1,0.0,False,False,True,False,False,False,0,0,Real
1.0064,99.01,2,60,0,1,0.05,False,False,False,False,False,False,0,0,Real
1.0008,640.97,2,50,0,0,0.3,True,False,False,True,False,False,0,0,Real
1.0057,4001.26,2,50,0,0,0.25,False,True,False,True,False,False,0,0,Real
1.0002,370.98,2,60,1,1,0.7,False,False,True,False,False,False,0,0,Real
1.0008,233.34,2,60,0,1,0.11,False,False,True,False,False,False,0,0,Real
1.0001,1362.39,2,60,0,1,0.25,False,False,True,False,False,False,0,0,Real
1.0135,3695.75,2,60,1,1,0.4,False,False,True,False,False,False,0,0,Real
1.1563,89.13,2,60,0,0,0.35,True,False,False,True,False,False,0,0,Real
1.0001,100.04,2,70,1,0,0.4,False,False,False,False,False,False,0,0,Real
1.0008,4094.11,2,60,1,1,0.5,False,False,True,False,False,False,1,1,Real
1.0005,77.24,2,70,1,1,0.52,False,False,False,False,False,False,0,0,Real
1.0004,344.14,2,60,0,1,0.2,False,False,True,False,False,False,0,0,Real
1.0082,49.2,2,60,1,1,1.2,False,False,True,False,False,False,0,0,Real
1.0,100.02,2,70,0,1,0.65,False,False,True,False,False,False,0,0,Real
1.0001,690.75,2,60,0,1,0.35,False,False,True,False,False,False,0,0,Real
1.0004,328.48,2,60,1,1,0.45,False,False,True,False,False,False,0,0,Real
1.0,3424.24,2,60,0,1,0.75,False,False,True,False,False,False,1,1,Real
1.0044,1353.3,2,60,1,1,0.55,False,False,True,False,False,False,1,1,Real
1.0314,3429.55,2,40,0,1,0.2,False,True,False,True,False,False,0,0,Real
1.0003,101.06,2,60,1,1,0.55,False,False,True,False,False,False,0,0,Real
1.0,370.26,2,60,1,1,1.06,False,False,False,False,False,False,1,1,Real
1.0003,3332.68,2,40,0,1,0.55,False,True,False,True,False,False,0,0,Real
1.0052,99.13,2,60,0,1,0.2,False,False,False,False,False,False,0,0,Real
1.0005,72.71,2,50,0,1,0.38,True,False,False,True,False,False,0,0,Real
1.0004,99.96,2,60,0,1,0.3,False,False,False,False,False,False,0,0,Real
1.0001,824.41,2,40,0,1,0.1,False,True,False,True,False,False,0,0,Real
1.0,3983.72,2,50,0,0,0.65,False,True,False,True,False,False,0,0,Real
1.0093,99.42,2,60,0,1,0.2,False,False,False,False,False,False,0,0,Real
1.0,1094.2,2,50,0,1,0.05,True,False,False,True,False,False,0,0,Real
1.0005,570.7,2,70,1,0,0.6,False,False,False,False,False,False,0,0,Real
1.0,94.91,2,60,0,1,0.05,False,False,False,False,False,False,0,0,Real
1.0002,300.04,2,60,0,1,0.65,False,False,True,False,False,False,0,0,Real
1.0001,224.28,2,70,1,0,0.5,False,False,False,False,False,False,0,0,Real
1.0072,502.14,2,70,1,0,0.83,False,False,True,False,False,False,0,0,Real
1.0003,237.81,2,40,0,1,0.45,False,True,False,True,False,False,0,0,Real
1.0007,74.47,2,60,0,1,0.87,False,False,False,False,False,False,0,0,Real
1.0001,272.14,2,60,0,1,2.26,False,False,True,False,False,False,0,0,Real
1.0091,361.34,2,50,0,1,0.4,True,False,False,True,False,False,0,0,Real
1.0001149688251016,45.13062252317653,2,64,0,1,0.9608316555494557,False,False,True,False,False,False,1,1,Synthetic
1.0012088816719846,137.1192183449672,2,67,0,0,0.5811912494302284,False,False,True,False,False,False,1,1,Synthetic
1.000056770032782,645.3613396046794,2,54,0,0,0.3296899016540026,False,True,False,True,False,False,1,1,Synthetic
1.0047496961962132,181.1159460922242,2,60,0,0,0.2640909816050014,True,False,False,True,False,False,1,1,Synthetic
1.003195311278704,483.06749291978116,2,60,0,1,0.26630860901620007,False,False,False,False,False,False,1,1,Synthetic
1.0003598033066958,4716.559129249454,2,60,0,1,0.25238936001639456,False,False,True,False,False,False,1,1,Synthetic
1.0000395150236001,592.1472841091154,2,56,0,0,0.23024248819990928,False,True,True,True,False,False,1,1,Synthetic
1.003523981277905,478.3543646784618,2,60,0,1,0.2739348154991791,False,False,False,False,False,False,1,1,Synthetic
1.0000545456008287,52.15180118370323,2,67,0,1,0.6345462444750655,False,False,True,False,False,False,1,1,Synthetic
1.0029285287710155,601.885745567922,2,63,0,0,0.4020377693582494,False,True,True,True,False,False,1,1,Synthetic
1.0180669978848242,2695.7097733402866,2,54,0,0,0.24330021151757025,False,True,True,True,False,False,1,1,Synthetic
1.0091979054536877,2155.211425941275,2,60,0,1,0.5260417130012912,False,False,True,False,False,False,1,1,Synthetic
1.0,3494.1726786646304,2,60,0,1,0.7228204170445444,False,False,True,False,False,False,1,1,Synthetic
1.0037714150855057,597.3773476107187,2,68,0,0,0.5,False,False,True,False,False,False,1,1,Synthetic
1.0032595705792278,6034.49691850266,2,60,0,1,0.12580396695878573,False,False,True,False,False,False,1,1,Synthetic
1.007609598632635,1519.9244424896408,2,54,0,0,0.523015393380546,False,True,True,True,False,False,1,1,Synthetic
1.0144492167855594,993.8441492049726,2,54,0,0,0.2859619754512683,True,False,True,True,False,False,1,1,Synthetic
1.0004895765921793,69.82544510620141,2,50,1,1,0.8601519217867999,True,False,False,True,False,False,1,1,Synthetic
1.0003428136990746,891.2859553838521,2,60,0,1,0.1,False,False,True,False,False,False,1,1,Synthetic
1.006019606462022,309.90230124287456,2,60,0,1,0.44139987730338154,False,False,False,False,False,False,1,1,Synthetic
1.0060439795163634,969.9704767372583,2,57,0,0,0.5574222212923464,True,False,True,True,False,False,1,1,Synthetic
1.0002322135512505,599.7275136905965,2,51,0,0,0.24958008171890075,False,True,True,True,False,False,1,1,Synthetic
1.0006219639725813,71.49499753522565,2,50,0,0,0.8362472623821134,True,False,False,True,False,False,1,1,Synthetic
1.0074381208988878,7071.794502274764,2,60,0,1,0.2229795557880891,False,False,True,False,False,False,1,1,Synthetic
1.007085194323594,1355.8983203895953,2,56,0,0,0.5302559240912216,False,True,True,True,False,False,1,1,Synthetic
1.001650045603703,259.59110956227147,2,60,0,0,0.4619535475845886,True,False,False,True,False,False,1,1,Synthetic
1.0,138.64849334425014,2,60,0,1,0.2028159645430169,False,False,False,False,False,False,1,1,Synthetic
1.0058164114526753,118.503264024635,2,58,0,0,0.6400578797955597,True,False,False,True,False,False,1,1,Synthetic
1.0003175238519766,982.3717912606517,2,57,0,0,0.547939366924055,False,True,True,True,False,False,1,1,Synthetic
1.003397754824284,597.4283876417384,2,67,0,0,0.4475438851328014,False,False,True,False,False,False,1,1,Synthetic
1.0027543039394744,471.42085465476544,2,60,0,1,0.3348676047916078,False,False,False,False,False,False,1,1,Synthetic
1.0019371328689897,2822.2621955084683,2,59,0,0,0.5131504392566745,False,True,True,True,False,False,1,1,Synthetic
1.0003791383795984,595.0240826231048,2,53,0,0,0.30467689234941664,False,True,True,True,False,False,1,1,Synthetic
1.0047662943452733,121.52389874607779,2,60,0,1,0.6542520162228109,False,False,False,False,False,False,1,1,Synthetic
1.001640015431116,492.406546969371,2,68,0,1,0.10998456888408026,False,False,False,False,False,False,1,1,Synthetic
1.0074562645841398,1356.2573854358293,2,55,0,0,0.5275274662930899,False,True,True,True,False,False,1,1,Synthetic
1.011745537590466,8014.204535581814,2,60,0,1,0.36431151747356166,False,False,True,False,False,False,1,1,Synthetic
1.000185409126099,89.2911034163382,2,56,1,1,0.5631600309672372,True,False,False,True,False,False,1,1,Synthetic
1.0003662317494673,3397.702014126912,2,60,1,1,0.6503261878995411,False,False,True,False,False,False,1,1,Synthetic
1.000366368942647,80.71482156445286,2,53,0,1,0.7932291299264494,True,False,False,True,False,False,1,1,Synthetic
1.0043913732290688,74.8906414086066,2,64,0,1,0.6754778672624636,False,False,True,False,False,False,1,1,Synthetic
1.000609888717196,2572.693908948583,2,60,0,1,0.4950556414019872,False,False,True,False,False,False,1,1,Synthetic
1.0024133467311451,593.6624543551947,2,65,0,0,0.3903108564619253,False,False,True,False,False,False,1,1,Synthetic
1.0003468292500985,891.6598031841688,2,60,0,1,0.1,False,False,True,False,False,False,1,1,Synthetic
1.0002357819421324,102.31052640639311,2,60,0,0,0.6872704429250966,True,False,False,True,False,False,1,1,Synthetic
1.001103587971546,629.6940851098676,2,60,0,1,0.12266292636008744,False,False,True,False,False,False,1,1,Synthetic
1.0009382483775144,622.912618068511,2,60,0,1,0.141740571825269,False,False,True,False,False,False,1,1,Synthetic
1.0010168180963013,623.4705525059907,2,60,0,1,0.1,False,False,False,False,False,False,1,1,Synthetic
1.0003328888195897,598.0835629696337,2,60,0,1,0.2115897515858014,False,False,True,False,False,False,1,1,Synthetic
1.0002698210760614,603.8354645442216,2,50,0,0,0.2121300768615294,False,True,True,True,False,False,1,1,Synthetic
1.0010685303117486,470.3130232225241,2,60,0,1,0.4065994334528681,False,False,False,False,False,False,1,1,Synthetic
1.000233068984974,607.7070008352318,2,51,0,0,0.18891091791881687,False,True,False,True,False,False,1,1,Synthetic
1.0016255450569034,418.44642752463767,2,60,0,1,0.7085307985073839,False,False,False,False,False,False,1,1,Synthetic
1.0001,582.6299370864018,2,57,0,0,0.12017192023353962,False,True,False,True,False,False,1,1,Synthetic
1.0011234675941791,293.8070194203587,2,60,0,1,0.5343645393510279,False,False,False,False,False,False,1,1,Synthetic
1.0004197038214542,4631.858303868068,2,60,0,1,0.28608339956804973,False,False,True,False,False,False,1,1,Synthetic
1.0024657574023008,602.2251112383127,2,61,0,0,0.3689826715929151,False,True,True,True,False,False,1,1,Synthetic
1.0050701776110824,430.3487049962234,2,60,0,1,0.3026277479003422,False,False,False,False,False,False,1,1,Synthetic
1.0016343954905742,461.332346044255,2,60,0,1,0.42352702366288364,False,False,False,False,False,False,1,1,Synthetic
1.0001813252137832,4528.9082072485135,2,60,0,1,0.08022086896389087,False,False,True,False,False,False,1,1,Synthetic
1.0049856526504626,36.81454028957431,2,64,0,1,1.061076051215305,False,False,True,False,False,False,1,1,Synthetic
1.0012183673484085,861.1452347115818,2,60,0,0,0.6854795917950892,True,False,True,True,False,False,1,1,Synthetic
1.0004686007214245,367.220381417979,2,60,1,1,1.0222833565682676,False,False,False,False,False,False,1,1,Synthetic
1.0056537278554887,5832.45056904394,2,60,0,1,0.4398298199732804,False,False,True,False,False,False,1,1,Synthetic
1.000030521506696,127.2172564711388,2,60,0,1,0.35260753348014773,False,False,False,False,False,False,1,1,Synthetic
1.0005857075888251,110.03603719603278,2,60,0,0,0.38207017585228864,True,False,False,True,False,False,1,1,Synthetic
1.0001873062144402,320.8361335497289,2,60,0,1,0.7415794354517655,False,False,False,False,False,False,1,1,Synthetic
1.0088940572504659,1462.6688762289148,2,52,0,0,0.5147816842918858,False,True,True,True,False,False,1,1,Synthetic
1.0115707723261385,7968.288915913497,2,60,0,1,0.3236264350424323,False,False,True,False,False,False,1,1,Synthetic
1.0004652276563863,592.2681496499328,2,54,0,0,0.3369603711448731,False,True,True,True,False,False,1,1,Synthetic
1.0058771653553722,118.00782574715845,2,57,0,0,0.6390779781391583,True,False,False,True,False,False,1,1,Synthetic
1.0069810452389074,2206.490586210772,2,60,0,1,0.41247649218055493,False,False,True,False,False,False,1,1,Synthetic
1.0011482643365945,644.9842895522086,2,60,0,1,0.14668789643245267,False,False,False,False,False,False,1,1,Synthetic
1.0004621725105025,4079.921245441111,2,60,0,1,0.2297380084021096,False,False,True,False,False,False,1,1,Synthetic
1.0005249782052128,586.438346854826,2,61,0,0,0.2805219886751683,False,False,True,False,False,False,1,1,Synthetic
1.0133096730222682,996.5661384420004,2,53,0,0,0.1,True,False,True,True,False,False,1,1,Synthetic
1.0040204853246373,604.315235360208,2,69,0,0,0.46273137661830166,False,False,True,False,False,False,1,1,Synthetic
1.0137036166943387,1274.6645074276953,2,50,0,0,0.39114710024614585,True,True,False,True,False,False,1,1,Synthetic
1.0005227718553504,598.5582708060422,2,60,0,1,0.1,False,False,False,False,False,False,1,1,Synthetic
1.0003102514268076,3678.739331327347,2,59,0,0,0.6996617549530447,False,True,True,True,False,False,1,1,Synthetic
1.002439128709838,910.439932738204,2,60,0,1,0.2586559853503761,False,False,True,False,False,False,1,1,Synthetic
1.001661953145395,1838.410167214659,2,60,0,1,0.4109562516316058,False,False,True,False,False,False,1,1,Synthetic
1.0168550732049697,2597.9185226407003,2,51,0,0,0.09939675594288253,False,True,True,True,False,False,1,1,Synthetic
1.0,120.95028255693606,2,60,0,1,0.29318211612491163,False,False,False,False,False,False,1,1,Synthetic
1.0003454489914076,52.61660957407878,2,55,1,1,1.1387986166117896,True,False,False,True,False,False,1,1,Synthetic
1.0025220245302997,353.9006725894335,2,60,1,1,0.8570077817075785,False,False,False,False,False,False,1,1,Synthetic
1.0026014162036285,78.3926272326438,2,50,0,0,0.7753410398883548,True,False,False,True,False,False,1,1,Synthetic
